"","id","name","mass_g","fall","year","lattitude","longditude"
"3865",34504,"Dhofar 1288",43600,"Found",2004,18.27833,54.285
"3866",34505,"Dhofar 1289",37000,"Found",2004,18.63333,54.42167
"3867",34506,"Dhofar 1290",1211.3,"Found",2004,18.57,54.42333
"3868",34553,"Sayh al Uhaymir 326",1352,"Found",2004,21.00833,57.31
"3869",35338,"Acfer 379",14764,"Found",2004,27.4114,3.70467
"3870",35342,"Northwest Africa 4219",2750,"Found",2004,0,0
"3871",35343,"Northwest Africa 4220",18200,"Found",2004,0,0
"3872",35633,"Octave Mine",1304.2,"Found",2004,34.13228,-112.70225
"3873",36221,"Larkman Nunatak 04328",15850,"Found",2004,0,0
"3874",36508,"Roberts Massif 04116",1142.9,"Found",2004,0,0
"3875",44557,"Mount Pratt 04405",1373.5,"Found",2004,0,0
"3876",44558,"Mount Pratt 04406",1188.6,"Found",2004,0,0
"3877",44573,"Mount Pratt 04422",5060,"Found",2004,0,0
"3878",44574,"Roberts Massif 04100",2609,"Found",2004,0,0
"3879",44575,"Roberts Massif 04101",1918.6,"Found",2004,0,0
"3880",44576,"Roberts Massif 04102",1328.4,"Found",2004,0,0
"3881",44585,"Roberts Massif 04115",1456.3,"Found",2004,0,0
"3882",44594,"Roberts Massif 04126",1348.2,"Found",2004,0,0
"3883",44595,"Roberts Massif 04128",1104.8,"Found",2004,0,0
"3884",44596,"Roberts Massif 04129",1140,"Found",2004,0,0
"3885",44731,"Northwest Africa 4311",2128,"Found",2004,0,0
"3886",44853,"Acfer 388",1072,"Found",2004,27.61667,3.86667
"3887",44890,"Ilafegh 017",1063,"Found",2004,21.59067,1.52417
"3888",44917,"Northwest Africa 4354",1891,"Found",2004,0,0
"3889",45006,"Plateau du Tademait 006",2995,"Found",2004,27.37033,0.70617
"3890",45384,"Roberts Massif 04127",3805.2,"Found",2004,0,0
"3891",46008,"Cumulus Hills 04050",3908,"Found",2004,0,0
"3892",46009,"Cumulus Hills 04051",1789.9,"Found",2004,0,0
"3893",46010,"Cumulus Hills 04052",1511.2,"Found",2004,0,0
"3894",46011,"Cumulus Hills 04053",1310.6,"Found",2004,0,0
"3895",46012,"Cumulus Hills 04054",1113.6,"Found",2004,0,0
"3896",46013,"Cumulus Hills 04055",1715,"Found",2004,0,0
"3897",46014,"Cumulus Hills 04056",2291.6,"Found",2004,0,0
"3898",46015,"Cumulus Hills 04057",2403.2,"Found",2004,0,0
"3899",46016,"Cumulus Hills 04059",1858,"Found",2004,0,0
"3900",46134,"LaPaz Icefield 04430",2408,"Found",2004,0,0
"3901",46144,"LaPaz Icefield 04440",3085.9,"Found",2004,0,0
"3902",46195,"Larkman Nunatak 04324",1194.8,"Found",2004,0,0
"3903",46199,"Larkman Nunatak 04329",2005.1,"Found",2004,0,0
"3904",46200,"Larkman Nunatak 04330",2237.2,"Found",2004,0,0
"3905",46323,"MacAlpine Hills 04850",1999.1,"Found",2004,0,0
"3906",46324,"MacAlpine Hills 04851",2007.3,"Found",2004,0,0
"3907",47017,"Northwest Africa 4982",1200,"Found",2004,0,0
"3908",47357,"Kaprada",1600,"Fell",2004,20.33916,73.22329
"3909",50767,"Northwest Africa 5962",3400,"Found",2004,0,0
"3910",50768,"Northwest Africa 5963",8200,"Found",2004,0,0
"3911",51517,"Northwest Africa 6108",25000,"Found",2004,0,0
"3912",51567,"Dhofar 1562",7550,"Found",2004,18.926,54.39888
"3913",52586,"Dhofar 1580",1503,"Found",2004,18.56783,54.42683
"3914",52594,"Dhofar 1588",1224,"Found",2004,18.99317,54.27933
"3915",52599,"Dhofar 1593",1254,"Found",2004,18.93583,54.3195
"3916",52603,"Dhofar 1597",4558,"Found",2004,18.96133,54.3685
"3917",52604,"Shişr 168",12688,"Found",2004,18.60667,53.95117
"3918",52605,"Shişr 169",1304,"Found",2004,18.60417,53.96833
"3919",52619,"Ramlat as Sahmah 330",1130,"Found",2004,20.07917,56.33317
"3920",52862,"Northwest Africa 6491",1100,"Found",2004,0,0
"3921",54608,"Xifu",3e+06,"Found",2004,36.3,120.48333
"3922",54717,"Estación Imilac",1908,"Found",2004,-24.22983,-68.89253
"3923",55278,"Dhofar 1630",1357,"Found",2004,18.69667,54.37167
"3924",55279,"Dhofar 1631",3770,"Found",2004,18.712,54.40033
"3925",55284,"Dhofar 1636",1078,"Found",2004,18.4015,54.32383
"3926",55286,"Dhofar 1638",1248,"Found",2004,18.40617,54.31367
"3927",55378,"Northwest Africa 7254",1447,"Found",2004,0,0
"3928",55525,"Northwest Africa 7256",4932,"Found",2004,0,0
"3929",55552,"Windimurra",30000,"Found",2004,-28.09697,118.45561
"3930",32483,"Northwest Africa 3151",1500,"Found",2005,0,0
"3931",32944,"Northwest Africa 2204",5587,"Found",2005,0,0
"3932",32945,"Northwest Africa 2205",1247,"Found",2005,0,0
"3933",32947,"Northwest Africa 2207",1060,"Found",2005,0,0
"3934",32951,"Northwest Africa 2211",27690,"Found",2005,0,0
"3935",33173,"Northwest Africa 2680",12050,"Found",2005,0,0
"3936",33192,"Northwest Africa 2699",1294,"Found",2005,0,0
"3937",33199,"Northwest Africa 2706",1913,"Found",2005,0,0
"3938",33205,"Northwest Africa 2712",2500,"Found",2005,0,0
"3939",33231,"Northwest Africa 2743",5463,"Found",2005,0,0
"3940",33276,"Northwest Africa 2788",1390,"Found",2005,0,0
"3941",33285,"Northwest Africa 2797",1211,"Found",2005,0,0
"3942",33286,"Northwest Africa 2798",1805,"Found",2005,0,0
"3943",33287,"Northwest Africa 2799",1311,"Found",2005,0,0
"3944",33289,"Northwest Africa 2801",7700,"Found",2005,0,0
"3945",33291,"Northwest Africa 2803",4500,"Found",2005,0,0
"3946",33296,"Northwest Africa 2822",1675,"Found",2005,0,0
"3947",33302,"Northwest Africa 2828",8672,"Found",2005,0,0
"3948",33304,"Northwest Africa 2830",1130,"Found",2005,0,0
"3949",33307,"Northwest Africa 2833",2112,"Found",2005,0,0
"3950",33309,"Northwest Africa 2835",1233,"Found",2005,0,0
"3951",33310,"Northwest Africa 2836",1300,"Found",2005,0,0
"3952",33345,"Northwest Africa 2871",3467,"Found",2005,0,0
"3953",33369,"Northwest Africa 2919",1214,"Found",2005,0,0
"3954",33373,"Northwest Africa 2923",16000,"Found",2005,0,0
"3955",33374,"Northwest Africa 2924",180000,"Found",2005,0,0
"3956",33397,"Northwest Africa 2947",1545,"Found",2005,0,0
"3957",33398,"Northwest Africa 2948",1195,"Found",2005,0,0
"3958",33399,"Northwest Africa 2949",1365,"Found",2005,0,0
"3959",33415,"Northwest Africa 2965",1e+05,"Found",2005,0,0
"3960",33479,"Northwest Africa 3152",1496,"Found",2005,0,0
"3961",33488,"Northwest Africa 3161",1815,"Found",2005,0,0
"3962",33529,"Northwest Africa 3205",1374,"Found",2005,0,0
"3963",33633,"Northwest Africa 3309",1372,"Found",2005,0,0
"3964",33692,"Northwest Africa 3368",1600,"Found",2005,0,0
"3965",33833,"Dhofar 1130",3420,"Found",2005,19.223306,54.935778
"3966",33884,"Dhofar 1181",1812,"Found",2005,18.745694,54.267167
"3967",33918,"Dhofar 1226",1040,"Found",2005,18.688528,54.326528
"3968",33924,"Dhofar 1232",1088,"Found",2005,18.895667,54.343556
"3969",33935,"Dhofar 1243",2510,"Found",2005,18.875861,54.472611
"3970",33943,"Dhofar 1251",1905,"Found",2005,18.56925,54.195389
"3971",33964,"Dhofar 1272",1883,"Found",2005,18.682806,54.285778
"3972",34030,"Jiddat al Harasis 118",1802,"Found",2005,19.79717,56.7195
"3973",34282,"Northwest Africa 4010",1676,"Found",2005,0,0
"3974",34293,"Northwest Africa 4021",1212.5,"Found",2005,0,0
"3975",34299,"Northwest Africa 4027",1024,"Found",2005,0,0
"3976",34306,"Northwest Africa 4034",1513,"Found",2005,0,0
"3977",34308,"Northwest Africa 4036",22000,"Found",2005,0,0
"3978",34309,"Northwest Africa 4037",3e+05,"Found",2005,0,0
"3979",34316,"Northwest Africa 4044",1365,"Found",2005,0,0
"3980",34472,"Northwest Africa 4200",1176,"Found",2005,0,0
"3981",34488,"Northwest Africa 4216",1990,"Found",2005,0,0
"3982",34498,"Dhofar 1279",1588,"Found",2005,18.25117,54.19822
"3983",34499,"Dhofar 1280",4473,"Found",2005,18.27717,54.25547
"3984",34554,"Shişr 045",2298,"Found",2005,18.15169,53.94822
"3985",35341,"Northwest Africa 4218",5700,"Found",2005,0,0
"3986",35348,"Northwest Africa 4225",1609,"Found",2005,0,0
"3987",35413,"Northwest Africa 4290",1101,"Found",2005,0,0
"3988",35461,"Qarat al Milh 001",7269,"Found",2005,21.37015,57.7291
"3989",35537,"Jiddat al Harasis 218",2927.04,"Found",2005,19.7034,56.64247
"3990",35539,"Jiddat al Harasis 220",1350.6,"Found",2005,19.70448,56.6428
"3991",35540,"Jiddat al Harasis 221",4012,"Found",2005,19.75643,56.55205
"3992",35542,"Jiddat al Harasis 223",1691.5,"Found",2005,19.82257,56.65902
"3993",35548,"Jiddat al Harasis 229",5135,"Found",2005,19.7058,56.60775
"3994",35549,"Jiddat al Harasis 230",77000,"Found",2005,19.7127,56.58277
"3995",35571,"Jiddat al Harasis 254",1918,"Found",2005,19.99147,56.3452
"3996",35573,"Jiddat al Harasis 256",3040.5,"Found",2005,19.99097,56.34302
"3997",35580,"Jiddat al Harasis 263",1212.5,"Found",2005,19.99702,56.51212
"3998",35584,"Jiddat al Harasis 267",16005.5,"Found",2005,19.9997,56.41108
"3999",35591,"Jiddat al Harasis 274",2738.5,"Found",2005,19.97612,55.95483
"4000",35593,"Jiddat al Harasis 276",1798.9,"Found",2005,19.97933,55.95507
"4001",35596,"Jiddat al Harasis 279",7494.2,"Found",2005,19.97303,55.9528
"4002",35600,"Jiddat al Harasis 283",1323.9,"Found",2005,19.6865,56.14503
"4003",35602,"Jiddat al Harasis 284",5448.4,"Found",2005,19.74857,56.67972
"4004",35606,"Jiddat al Harasis 288",2623,"Found",2005,19.7821,56.47652
"4005",35607,"Jiddat al Harasis 289",2519.3,"Found",2005,19.90637,56.4936
"4006",35611,"Jiddat al Harasis 293",8420,"Found",2005,19.79363,56.47927
"4007",35613,"Jiddat al Harasis 295",4820,"Found",2005,19.8015,56.46762
"4008",35627,"Jiddat al Harasis 310",3034.5,"Found",2005,19.71095,55.71473
"4009",35629,"Jiddat al Harasis 312",3489,"Found",2005,19.71902,55.70425
"4010",35630,"Jiddat al Harasis 313",1899.7,"Found",2005,19.7216,55.70785
"4011",35678,"Ramlat as Sahmah 246",2841,"Found",2005,20.8393,56.41533
"4012",35681,"Ramlat as Sahmah 252",7171,"Found",2005,20.0534,56.46612
"4013",35704,"Sayh al Uhaymir 415",1212.5,"Found",2005,19.99702,56.51212
"4014",35712,"Sayh al Uhaymir 423",8507.7,"Found",2005,21.01332,57.09173
"4015",35714,"Sayh al Uhaymir 425",10006.7,"Found",2005,20.93015,57.14505
"4016",36342,"MacKay Glacier 05200",3532.3,"Found",2005,0,0
"4017",36343,"MacKay Glacier 05201",1917.7,"Found",2005,0,0
"4018",36344,"MacKay Glacier 05202",1178.1,"Found",2005,0,0
"4019",36345,"MacKay Glacier 05203",1078.4,"Found",2005,0,0
"4020",36590,"Hambleton",17600,"Found",2005,54.24028,-1.19889
"4021",44407,"Miller Range 05001",3055.5,"Found",2005,0,0
"4022",44408,"Miller Range 05002",21490,"Found",2005,0,0
"4023",44409,"Miller Range 05003",2181.8,"Found",2005,0,0
"4024",44411,"Miller Range 05005",1127.8,"Found",2005,0,0
"4025",44412,"Miller Range 05006",1234.8,"Found",2005,0,0
"4026",44417,"Miller Range 05011",1608.3,"Found",2005,0,0
"4027",44418,"Miller Range 05012",2409.6,"Found",2005,0,0
"4028",44419,"Miller Range 05013",1494.6,"Found",2005,0,0
"4029",44421,"Miller Range 05015",1025.8,"Found",2005,0,0
"4030",44422,"Miller Range 05016",1336.2,"Found",2005,0,0
"4031",44705,"Buck Mountains 003",34200,"Found",2005,34.7345,-114.21717
"4032",44775,"Northwest Africa 4390",1170,"Found",2005,0,0
"4033",44787,"Northwest Africa 4487",29000,"Found",2005,0,0
"4034",44788,"Northwest Africa 4488",19740,"Found",2005,0,0
"4035",44790,"Northwest Africa 4492",27000,"Found",2005,0,0
"4036",44791,"Northwest Africa 4493",56000,"Found",2005,0,0
"4037",44850,"Northwest Africa 4292",12000,"Found",2005,0,0
"4038",44895,"Northwest Africa 4293",25000,"Found",2005,0,0
"4039",44947,"Northwest Africa 4475",9990,"Found",2005,0,0
"4040",44964,"Northwest Africa 4533",1245,"Found",2005,0,0
"4041",44965,"Northwest Africa 4535",1490,"Found",2005,0,0
"4042",44982,"Northwest Africa 4588",1530,"Found",2005,0,0
"4043",44987,"Northwest Africa 4636",2850,"Found",2005,0,0
"4044",45010,"Sueilila",13266,"Found",2005,24.63633,-14.71633
"4045",45400,"Northwest Africa 4432",1440,"Found",2005,0,0
"4046",45442,"Northwest Africa 4430",1444,"Found",2005,0,0
"4047",45447,"Northwest Africa 4442",1528,"Found",2005,0,0
"4048",45449,"Northwest Africa 4445",1316,"Found",2005,0,0
"4049",45450,"Northwest Africa 4446",4386,"Found",2005,0,0
"4050",45481,"Northwest Africa 4502",1e+05,"Found",2005,0,0
"4051",45525,"Northwest Africa 4576",30000,"Found",2005,0,0
"4052",45592,"Northwest Africa 4651",1052,"Found",2005,0,0
"4053",45764,"Northwest Africa 4840",3450,"Found",2005,0,0
"4054",45785,"Northwest Africa 4861",2400,"Found",2005,0,0
"4055",45847,"Jiddat al Harasis 323",2967,"Found",2005,19.96297,56.44587
"4056",47037,"Northwest Africa 5011",4500,"Found",2005,0,0
"4057",47064,"Northwest Africa 5083",1382,"Found",2005,0,0
"4058",48665,"Northwest Africa 5255",2900,"Found",2005,0,0
"4059",48919,"Northwest Africa 5601",6500,"Found",2005,0,0
"4060",48962,"La Luz",4798,"Found",2005,33.00383,-105.85083
"4061",49064,"Northwest Africa 5334",1223,"Found",2005,0,0
"4062",49145,"Northwest Africa 5428",1026,"Found",2005,0,0
"4063",50766,"Nahuel Niyeu",10540,"Found",2005,-40.53333,-66.63333
"4064",50839,"Northwest Africa 5953",1450,"Found",2005,0,0
"4065",50841,"Northwest Africa 5955",1400,"Found",2005,0,0
"4066",51025,"United Arab Emirates 002",2000,"Found",2005,22.84231,55.14103
"4067",52091,"Porto Alegre",2e+05,"Found",2005,-30.03306,-51.23
"4068",52642,"Shahdad",1074,"Found",2005,30.55383,57.78417
"4069",52918,"Northwest Africa 6541",2460,"Found",2005,0,0
"4070",55762,"Lone Island Lake",4800,"Found",2005,50.00957,-95.38537
"4071",56075,"Lixian",43000,"Found",2005,29.85167,111.59833
"4072",56388,"Northwest Africa 7514",23620,"Found",2005,0,0
"4073",32958,"Northwest Africa 2218",6050,"Found",2006,0,0
"4074",33438,"Northwest Africa 2988",4602,"Found",2006,0,0
"4075",33549,"Northwest Africa 3225",1845,"Found",2006,0,0
"4076",33550,"Northwest Africa 3226",1076,"Found",2006,0,0
"4077",33559,"Northwest Africa 3235",2601,"Found",2006,0,0
"4078",33601,"Northwest Africa 3277",2094,"Found",2006,0,0
"4079",33607,"Northwest Africa 3283",4573,"Found",2006,0,0
"4080",35340,"Northwest Africa 4217",1013,"Found",2006,0,0
"4081",35405,"Northwest Africa 4282",2000,"Found",2006,0,0
"4082",36592,"Moss",3763,"Fell",2006,59.43333,10.7
"4083",44716,"Krasnodar",2040,"Found",2006,45.00569,39.20519
"4084",44857,"Al Haggounia 001",3e+06,"Found",2006,27.5,-12.5
"4085",44876,"Bassikounou",29560,"Fell",2006,15.78333,-5.9
"4086",44898,"Northwest Africa 4300",45200,"Found",2006,0,0
"4087",44946,"Northwest Africa 4473",7020,"Found",2006,0,0
"4088",44951,"Northwest Africa 4482",5812,"Found",2006,0,0
"4089",44959,"Northwest Africa 4526",52850,"Found",2006,0,0
"4090",44961,"Northwest Africa 4528",239976,"Found",2006,0,0
"4091",44966,"Northwest Africa 4546",7200,"Found",2006,0,0
"4092",44967,"Northwest Africa 4547",3600,"Found",2006,0,0
"4093",44968,"Northwest Africa 4548",9132,"Found",2006,0,0
"4094",44971,"Northwest Africa 4555",1313,"Found",2006,0,0
"4095",44988,"Northwest Africa 4649",3200,"Found",2006,0,0
"4096",44990,"Northwest Africa 4656",5000,"Found",2006,0,0
"4097",44993,"Northwest Africa 4680",3830,"Found",2006,0,0
"4098",44994,"Northwest Africa 4681",3994,"Found",2006,0,0
"4099",44995,"Northwest Africa 4682",2920,"Found",2006,0,0
"4100",44996,"Northwest Africa 4683",1552,"Found",2006,0,0
"4101",44997,"Northwest Africa 4684",3650,"Found",2006,0,0
"4102",45000,"Northwest Africa 4688",2184,"Found",2006,0,0
"4103",45014,"Graves Nunataks 06101",3555,"Found",2006,0,0
"4104",45403,"Northwest Africa 4436",1726,"Found",2006,0,0
"4105",45425,"Northwest Africa 4409",1107,"Found",2006,0,0
"4106",45464,"Northwest Africa 4460",1584,"Found",2006,0,0
"4107",45468,"Northwest Africa 4469",1823,"Found",2006,0,0
"4108",45470,"Northwest Africa 4474",2374,"Found",2006,0,0
"4109",45504,"Northwest Africa 4540",1310,"Found",2006,0,0
"4110",45507,"Northwest Africa 4543",3391,"Found",2006,0,0
"4111",45508,"Northwest Africa 4544",2e+05,"Found",2006,0,0
"4112",45516,"Northwest Africa 4561",2e+05,"Found",2006,0,0
"4113",45536,"Northwest Africa 4589",6504,"Found",2006,0,0
"4114",45575,"Northwest Africa 4632",6500,"Found",2006,0,0
"4115",45588,"Northwest Africa 4646",2042.4,"Found",2006,0,0
"4116",45603,"Northwest Africa 4664",20000,"Found",2006,0,0
"4117",45635,"Northwest Africa 4708",9625,"Found",2006,0,0
"4118",45637,"Northwest Africa 4710",2340,"Found",2006,0,0
"4119",45643,"Northwest Africa 4716",2880,"Found",2006,0,0
"4120",45644,"Northwest Africa 4717",1318,"Found",2006,0,0
"4121",45650,"Northwest Africa 4723",2200,"Found",2006,0,0
"4122",45660,"Northwest Africa 4734",1372,"Found",2006,0,0
"4123",45681,"Northwest Africa 4756",2000,"Found",2006,0,0
"4124",45705,"Northwest Africa 4780",1100,"Found",2006,0,0
"4125",45707,"Northwest Africa 4782",1500,"Found",2006,0,0
"4126",45721,"Northwest Africa 4796",2559,"Found",2006,0,0
"4127",45733,"Northwest Africa 4809",1780,"Found",2006,0,0
"4128",45738,"Northwest Africa 4814",1120,"Found",2006,0,0
"4129",45766,"Northwest Africa 4842",2700,"Found",2006,0,0
"4130",45772,"Northwest Africa 4848",2900,"Found",2006,0,0
"4131",45816,"Ulyanovsk",4680,"Found",2006,54.364947,48.591447
"4132",45837,"Dhofar 1433",44790,"Found",2006,18.43333,54.1
"4133",45852,"Jiddat al Harasis 328",2221.23,"Found",2006,19.74065,55.7136
"4134",45866,"Jiddat al Harasis 342",49750,"Found",2006,19.71458,56.54755
"4135",45878,"Ramlat al Wahibah 007",1940.66,"Found",2006,21.1746,58.40918
"4136",45885,"Ramlat al Wahibah 014",5591,"Found",2006,21.05978,58.40432
"4137",45898,"Ramlat al Wahibah 027",1174.41,"Found",2006,21.26005,58.39152
"4138",45941,"Sayh al Uhaymir 450",1713.81,"Found",2006,20.8825,57.35723
"4139",45958,"Thumrayt 001",2480,"Found",2006,17.58333,54.35
"4140",45966,"Kackley",1368,"Found",2006,39.71633,-97.8545
"4141",46018,"Graves Nunataks 06102",12497.5,"Found",2006,0,0
"4142",46087,"Grosvenor Mountains 06050",9130,"Found",2006,0,0
"4143",46088,"Grosvenor Mountains 06051",1501.6,"Found",2006,0,0
"4144",46090,"Grosvenor Mountains 06053",1033.1,"Found",2006,0,0
"4145",46091,"Grosvenor Mountains 06054",1319.4,"Found",2006,0,0
"4146",46235,"Larkman Nunatak 06253",7595,"Found",2006,0,0
"4147",46425,"Grove Mountains 050128",3695,"Found",2006,-72.97833,75.26028
"4148",46957,"Grove Mountains 051862",1823,"Found",2006,-72.775,75.33611
"4149",47029,"Northwest Africa 4996",3960,"Found",2006,0,0
"4150",47324,"Northwest Africa 5205",4000,"Found",2006,0,0
"4151",47344,"Werdama",4000,"Fell",2006,32.79732,21.78713
"4152",47351,"Kavarpura",6800,"Fell",2006,25.14333,75.81333
"4153",47367,"Graves Nunataks 06103",1015.8,"Found",2006,0,0
"4154",47368,"Graves Nunataks 06104",5691,"Found",2006,0,0
"4155",47369,"Graves Nunataks 06105",4155.5,"Found",2006,0,0
"4156",47370,"Graves Nunataks 06107",3657.4,"Found",2006,0,0
"4157",47373,"Graves Nunataks 06119",1175.7,"Found",2006,0,0
"4158",47374,"Graves Nunataks 06120",1171.3,"Found",2006,0,0
"4159",47375,"Graves Nunataks 06121",1072.8,"Found",2006,0,0
"4160",47396,"Larkman Nunatak 06250",4431.9,"Found",2006,0,0
"4161",47397,"Larkman Nunatak 06255",1438.6,"Found",2006,0,0
"4162",47398,"Larkman Nunatak 06261",5745,"Found",2006,0,0
"4163",47399,"Larkman Nunatak 06262",7590,"Found",2006,0,0
"4164",47400,"Larkman Nunatak 06263",4575,"Found",2006,0,0
"4165",47401,"Larkman Nunatak 06264",2910,"Found",2006,0,0
"4166",47402,"Larkman Nunatak 06265",3925,"Found",2006,0,0
"4167",47403,"Larkman Nunatak 06267",8850,"Found",2006,0,0
"4168",47404,"Larkman Nunatak 06268",4265,"Found",2006,0,0
"4169",47405,"Larkman Nunatak 06269",2975,"Found",2006,0,0
"4170",47406,"Larkman Nunatak 06271",1361.5,"Found",2006,0,0
"4171",47407,"Larkman Nunatak 06298",2208.5,"Found",2006,0,0
"4172",47409,"Larkman Nunatak 06302",2280,"Found",2006,0,0
"4173",47410,"Larkman Nunatak 06304",2018.4,"Found",2006,0,0
"4174",47640,"Larkman Nunatak 06881",2345,"Found",2006,0,0
"4175",47667,"Scott Glacier 06010",1383.6,"Found",2006,0,0
"4176",47668,"Scott Glacier 06011",2072,"Found",2006,0,0
"4177",47703,"Eldee 001",4514,"Found",2006,-31.66997,141.24233
"4178",48192,"Grove Mountains 051532",4680,"Found",2006,-72.935556,75.313056
"4179",48464,"Grove Mountains 053690",1730,"Found",2006,-72.825556,75.357778
"4180",48557,"Jiddat al Harasis 406",33000,"Found",2006,19.53268,56.87225
"4181",48558,"Jiddat al Harasis 407",7000,"Found",2006,19.80152,56.6103
"4182",48634,"Ramlat as Sahmah 266",5130,"Found",2006,20.00803,56.39902
"4183",48676,"Northwest Africa 5465",1357,"Found",2006,0,0
"4184",48692,"Graves Nunataks 06106",4530,"Found",2006,0,0
"4185",48693,"Graves Nunataks 06108",2323.4,"Found",2006,0,0
"4186",48694,"Graves Nunataks 06109",1618.9,"Found",2006,0,0
"4187",48696,"Graves Nunataks 06113",1254.7,"Found",2006,0,0
"4188",48698,"Larkman Nunatak 06254",2301.8,"Found",2006,0,0
"4189",48699,"Larkman Nunatak 06256",3180,"Found",2006,0,0
"4190",48700,"Larkman Nunatak 06258",1828.2,"Found",2006,0,0
"4191",48701,"Larkman Nunatak 06260",1177.8,"Found",2006,0,0
"4192",48702,"Larkman Nunatak 06266",1893.6,"Found",2006,0,0
"4193",48703,"Larkman Nunatak 06270",2541.3,"Found",2006,0,0
"4194",48704,"Larkman Nunatak 06272",3190,"Found",2006,0,0
"4195",48705,"Larkman Nunatak 06305",2885.1,"Found",2006,0,0
"4196",48950,"Yaringie Hill",5750,"Found",2006,-32.08287,135.64985
"4197",48980,"Northwest Africa 5418",12800,"Found",2006,0,0
"4198",49030,"Northwest Africa 5275",2313,"Found",2006,0,0
"4199",49031,"Northwest Africa 5276",1289,"Found",2006,0,0
"4200",49174,"Northwest Africa 5458",5200,"Found",2006,0,0
"4201",49175,"Northwest Africa 5459",26400,"Found",2006,0,0
"4202",49176,"Northwest Africa 5460",44400,"Found",2006,0,0
"4203",49299,"Northwest Africa 5609",2134,"Found",2006,0,0
"4204",49455,"Northwest Africa 5775",50000,"Found",2006,0,0
"4205",49468,"Northwest Africa 5788",7286,"Found",2006,0,0
"4206",49526,"Graves Nunataks 06116",1853.3,"Found",2006,0,0
"4207",49527,"Graves Nunataks 06117",1022.5,"Found",2006,0,0
"4208",49545,"Larkman Nunatak 06251",2217.9,"Found",2006,0,0
"4209",49546,"Larkman Nunatak 06252",2660.1,"Found",2006,0,0
"4210",49547,"Larkman Nunatak 06257",1721.4,"Found",2006,0,0
"4211",49552,"Larkman Nunatak 06276",1140.2,"Found",2006,0,0
"4212",49553,"Larkman Nunatak 06277",1032.2,"Found",2006,0,0
"4213",49554,"Larkman Nunatak 06278",1196.8,"Found",2006,0,0
"4214",49555,"Larkman Nunatak 06280",1313.4,"Found",2006,0,0
"4215",49558,"Larkman Nunatak 06284",1261,"Found",2006,0,0
"4216",49573,"Larkman Nunatak 06303",2583.7,"Found",2006,0,0
"4217",49716,"Digor",3800,"Found",2006,42.33333,89.33333
"4218",50571,"Grove Mountains 053689",2812,"Found",2006,-72.82556,75.35139
"4219",50688,"Northwest Africa 5810",1130,"Found",2006,0,0
"4220",50691,"Northwest Africa 5813",1363,"Found",2006,0,0
"4221",50696,"Northwest Africa 5818",1293,"Found",2006,0,0
"4222",50717,"Northwest Africa 5839",6500,"Found",2006,0,0
"4223",51051,"Coffeyville",35900,"Found",2006,37.01667,-95.66667
"4224",51592,"Kirishi",1350,"Found",2006,59.54833,32.11333
"4225",52019,"Northwest Africa 6284",1021,"Found",2006,0,0
"4226",52399,"Dhofar 1530",2118,"Found",2006,18.21917,54.31533
"4227",52400,"Dhofar 1531",2100,"Found",2006,18.21917,54.31533
"4228",52403,"Dhofar 1534",3045,"Found",2006,18.18467,54.58917
"4229",52406,"Dhofar 1539",1614,"Found",2006,18.26667,54.425
"4230",52415,"Dhofar 1535",2008,"Found",2006,18.515,54.1055
"4231",52563,"Northwest Africa 6411",43000,"Found",2006,0,0
"4232",53579,"Shişr 162",5525,"Found",2006,18.56667,53.83333
"4233",53763,"Northwest Africa 6727",88000,"Found",2006,0,0
"4234",53806,"Sawyer",8100,"Found",2006,37.52392,-98.62993
"4235",53877,"Conception Junction",17000,"Found",2006,40.266667,-94.683333
"4236",53882,"Dhofar 1540",2481,"Found",2006,18.63867,54.72383
"4237",54770,"Pampa de Mejillones 014",3650,"Found",2006,-23.23017,-70.42219
"4238",55793,"Youxi",218000,"Found",2006,26.06,118.01
"4239",33131,"Northwest Africa 2610",7000,"Found",2007,0,0
"4240",33444,"Northwest Africa 2994",4756,"Found",2007,0,0
"4241",33646,"Northwest Africa 3322",1442,"Found",2007,0,0
"4242",45615,"Northwest Africa 4676",10000,"Found",2007,0,0
"4243",45627,"Northwest Africa 4700",3080,"Found",2007,0,0
"4244",45628,"Northwest Africa 4701",1276,"Found",2007,0,0
"4245",45753,"Northwest Africa 4829",5000,"Found",2007,0,0
"4246",45775,"Northwest Africa 4851",6293,"Found",2007,0,0
"4247",45796,"Northwest Africa 4872",3000,"Found",2007,0,0
"4248",45806,"Northwest Africa 4882",3097,"Found",2007,0,0
"4249",45986,"Northwest Africa 5000",11528,"Found",2007,0,0
"4250",47013,"Northwest Africa 4914",1206.8,"Found",2007,0,0
"4251",47047,"Northwest Africa 5027",4500,"Found",2007,0,0
"4252",47106,"Northwest Africa 4931",2140,"Found",2007,0,0
"4253",47108,"Northwest Africa 4933",2529,"Found",2007,0,0
"4254",47119,"Northwest Africa 4945",3150,"Found",2007,0,0
"4255",47120,"Northwest Africa 4946",4543,"Found",2007,0,0
"4256",47138,"Northwest Africa 4965",1023,"Found",2007,0,0
"4257",47167,"Northwest Africa 5026",2073,"Found",2007,0,0
"4258",47168,"Northwest Africa 5028",2445,"Found",2007,0,0
"4259",47188,"Northwest Africa 5063",1298,"Found",2007,0,0
"4260",47194,"Northwest Africa 5069",1234,"Found",2007,0,0
